,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
APOA2,0.06199372639617704,0.0,3.362695e-05,0.0,0.009900990099009901,2.1199408158435027e-05,0.0,0.0,0.010144457068657686
LIPJ,0.061948121052603944,0.0,3.362695e-05,0.0,0.009900990099009901,1.9891222503008988e-05,0.0,0.0,0.010144457068657686
OR1K1,0.06193349548432852,0.0,3.362695e-05,0.0,0.009900990099009901,1.679339954285498e-05,0.0,0.0,0.010144457068657686
TECRL,0.06179757658007414,0.0,3.362695e-05,0.0,0.009900990099009901,1.8272459775069678e-05,0.0,0.0,0.010144457068657686
OAS3,0.06175619417117222,0.0,3.362695e-05,0.0,0.009900990099009901,1.6286081704316086e-05,0.0,0.0,0.010144457068657686
HIST1H3H,0.06170052472609016,0.0,3.362695e-05,0.0,0.009900990099009901,2.4216842502602144e-05,0.0,0.0,0.010144457068657686
CFAP97D2,0.06168573647032843,0.0,3.362695e-05,0.0,0.009900990099009901,2.1494465147973322e-05,0.0,0.0,0.010144457068657686
MARVELD3,0.061597270373258184,0.0,3.362695e-05,0.0,0.009900990099009901,1.6735051333021463e-05,0.0,0.0,0.010144457068657686
OR2T4,0.06150438179720292,0.0,3.362695e-05,0.0,0.009900990099009901,2.1956987631541455e-05,0.0,0.0,0.010144457068657686
SLC17A1,0.06149387670395908,0.0,3.362695e-05,0.0,0.009900990099009901,1.465042903172542e-05,0.0,0.0,0.010144457068657686
SOST,0.06144420721514366,0.0,3.362695e-05,0.0,0.009900990099009901,1.9638600169104916e-05,0.0,0.0,0.010144457068657686
ZGRF1,0.06144178793912112,0.0,3.362695e-05,0.0,0.009900990099009901,2.3861436880982953e-05,0.0,0.0,0.010144457068657686
KIF4B,0.06142292388506766,0.0,3.362695e-05,0.0,0.009900990099009901,2.3866601217388867e-05,0.0,0.0,0.010144457068657686
OR2T6,0.06142243966740054,0.0,3.362695e-05,0.0,0.009900990099009901,1.8884110533190874e-05,0.0,0.0,0.010144457068657686
SLC7A13,0.06141022050314024,0.0,3.362695e-05,0.0,0.009900990099009901,2.701417608515431e-05,0.0,0.0,0.010144457068657686
OOSP4A,0.06136630440120408,0.0,3.362695e-05,0.0,0.009900990099009901,1.836090202924237e-05,0.0,0.0,0.010144457068657686
PNLIP,0.061332926201849214,0.0,3.362695e-05,0.0,0.009900990099009901,1.6150680443166113e-05,0.0,0.0,0.010144457068657686
GLIS2,0.06132544034222957,0.0,3.362695e-05,0.0,0.009900990099009901,2.3348610172788253e-05,0.0,0.0,0.010144457068657686
GNRHR,0.061317830391985254,0.0,3.362695e-05,0.0,0.009900990099009901,2.261255882065243e-05,0.0,0.0,0.010144457068657686
TEX43,0.06131154330301507,0.0,3.362695e-05,0.0,0.009900990099009901,2.5570172958830005e-05,0.0,0.0,0.010144457068657686
FMN1,0.06127412995110421,0.0,3.362695e-05,0.0,0.009900990099009901,1.7066192795296088e-05,0.0,0.0,0.010144457068657686
THAP2,0.06123743774692463,0.0,3.362695e-05,0.0,0.009900990099009901,2.3780571047806043e-05,0.0,0.0,0.010144457068657686
KRTAP3-2,0.06121715598918107,0.0,3.362695e-05,0.0,0.009900990099009901,2.5297157836274146e-05,0.0,0.0,0.010144457068657686
GJB3,0.0612068532276615,0.0,3.362695e-05,0.0,0.009900990099009901,2.1569320077052417e-05,0.0,0.0,0.010144457068657686
OR8G5,0.06117403293181046,0.0,3.362695e-05,0.0,0.009900990099009901,2.494732695924989e-05,0.0,0.0,0.010144457068657686
FKBP6,0.06115910519183163,0.0,3.362695e-05,0.0,0.009900990099009901,2.1115608542922302e-05,0.0,0.0,0.010144457068657686
CLEC4C,0.06112558234215367,0.0,3.362695e-05,0.0,0.009900990099009901,2.3716645613761035e-05,0.0,0.0,0.010144457068657686
SI,0.06108161588708269,0.0,3.362695e-05,0.0,0.009900990099009901,2.152594249967987e-05,0.0,0.0,0.010144457068657686
KRTAP10-2,0.06103644279742316,0.0,3.362695e-05,0.0,0.009900990099009901,2.5495573317527563e-05,0.0,0.0,0.010144457068657686
SMIM36,0.061032824859322814,0.0,3.362695e-05,0.0,0.009900990099009901,1.7986683536785347e-05,0.0,0.0,0.010144457068657686
CEACAM5,0.06100566661520738,0.0,3.362695e-05,0.0,0.009900990099009901,2.1875561182708775e-05,0.0,0.0,0.010144457068657686
TMEM213,0.060993177228208705,0.0,3.362695e-05,0.0,0.009900990099009901,2.0515315603156266e-05,0.0,0.0,0.010144457068657686
SPATA45,0.06097759646059865,0.0,3.362695e-05,0.0,0.009900990099009901,2.8993117959092897e-05,0.0,0.0,0.010144457068657686
STX11,0.06093259677351767,0.0,3.362695e-05,0.0,0.009900990099009901,2.5900081148569915e-05,0.0,0.0,0.010144457068657686
PYCARD,0.060855098706762804,0.0,3.362695e-05,0.0,0.009900990099009901,1.84175627932986e-05,0.0,0.0,0.010144457068657686
CCL7,0.06085346790233054,0.0,3.362695e-05,0.0,0.009900990099009901,2.0642236540524347e-05,0.0,0.0,0.010144457068657686
PPARG,0.060847870516303935,0.0,3.362695e-05,0.0,0.009900990099009901,1.7909666114918098e-05,0.0,0.0,0.010144457068657686
KCNK7,0.06081951906699047,0.0,3.362695e-05,0.0,0.009900990099009901,2.0536653532624787e-05,0.0,0.0,0.010144457068657686
CAV2,0.06076628167606539,0.0,3.362695e-05,0.0,0.009900990099009901,2.020296748995302e-05,0.0,0.0,0.010144457068657686
TMEM229A,0.060738410112082024,0.0,3.362695e-05,0.0,0.009900990099009901,2.4948344668152613e-05,0.0,0.0,0.010144457068657686
TTC39C,0.06072863918758531,0.0,3.362695e-05,0.0,0.009900990099009901,1.9666821759098334e-05,0.0,0.0,0.010144457068657686
PAPSS2,0.0607256201041745,0.0,3.362695e-05,0.0,0.009900990099009901,2.6848672718331854e-05,0.0,0.0,0.010144457068657686
GALNS,0.06072426846545519,0.0,3.362695e-05,0.0,0.009900990099009901,2.2717353423737243e-05,0.0,0.0,0.010144457068657686
OR13F1,0.06070913369584419,0.0,3.362695e-05,0.0,0.009900990099009901,2.215116453389966e-05,0.0,0.0,0.010144457068657686
G6PC,0.060689435055703005,0.0,3.362695e-05,0.0,0.009900990099009901,1.8979240778444335e-05,0.0,0.0,0.010144457068657686
OR10V1,0.060653613956283485,0.0,3.362695e-05,0.0,0.009900990099009901,2.1657549010855945e-05,0.0,0.0,0.010144457068657686
TRIM60,0.060638979819431046,0.0,3.362695e-05,0.0,0.009900990099009901,2.026499204726683e-05,0.0,0.0,0.010144457068657686
TMEM53,0.06061415036291771,0.0,3.362695e-05,0.0,0.009900990099009901,1.7603714272520437e-05,0.0,0.0,0.010144457068657686
CLLU1OS,0.060532779365568265,0.0,3.362695e-05,0.0,0.009900990099009901,2.1776908867225684e-05,0.0,0.0,0.010144457068657686
CD96,0.060490294478650536,0.0,3.362695e-05,0.0,0.009900990099009901,2.495423989758827e-05,0.0,0.0,0.010144457068657686
TAAR9,0.06048555536311315,0.0,3.362695e-05,0.0,0.009900990099009901,2.5632567864741478e-05,0.0,0.0,0.010144457068657686
SUN3,0.06042838943676714,0.0,3.362695e-05,0.0,0.009900990099009901,2.2574854055410006e-05,0.0,0.0,0.010144457068657686
GPRC6A,0.06042295261937222,0.0,3.362695e-05,0.0,0.009900990099009901,1.8194108948092266e-05,0.0,0.0,0.010144457068657686
OR5H2,0.060311869555933754,0.0,3.362695e-05,0.0,0.009900990099009901,1.976094391320189e-05,0.0,0.0,0.010144457068657686
SPATA46,0.06029674295179756,0.0,3.362695e-05,0.0,0.009900990099009901,2.7773742877538493e-05,0.0,0.0,0.010144457068657686
PTGER2,0.06027966815075722,0.0,3.362695e-05,0.0,0.009900990099009901,1.856462941161455e-05,0.0,0.0,0.010144457068657686
INAFM1,0.060269318274798214,0.0,3.362695e-05,0.0,0.009900990099009901,1.7753073631212632e-05,0.0,0.0,0.010144457068657686
KRTAP1-5,0.06021918426196439,0.0,3.362695e-05,0.0,0.009900990099009901,1.980802703570849e-05,0.0,0.0,0.010144457068657686
APOL1,0.06021906555342022,0.0,3.362695e-05,0.0,0.009900990099009901,1.6045075687933436e-05,0.0,0.0,0.010144457068657686
G6PC2,0.06020584723148017,0.0,3.362695e-05,0.0,0.009900990099009901,2.164337878716499e-05,0.0,0.0,0.010144457068657686
FZD2,0.06020506561571728,0.0,3.362695e-05,0.0,0.009900990099009901,2.2358085918086852e-05,0.0,0.0,0.010144457068657686
GBX1,0.060156752620922765,0.0,3.362695e-05,0.0,0.009900990099009901,2.2319286308492852e-05,0.0,0.0,0.010144457068657686
PTK6,0.060134133098630436,0.0,3.362695e-05,0.0,0.009900990099009901,1.6327003561861717e-05,0.0,0.0,0.010144457068657686
PFN3,0.06010241374952798,0.0,3.362695e-05,0.0,0.009900990099009901,2.1025268230657035e-05,0.0,0.0,0.010144457068657686
OR51C1P,0.06005711278756689,0.0,3.362695e-05,0.0,0.009900990099009901,2.594028380733181e-05,0.0,0.0,0.010144457068657686
ITLN2,0.06005436499991306,0.0,3.362695e-05,0.0,0.009900990099009901,2.065152874383574e-05,0.0,0.0,0.010144457068657686
ZBED8,0.06002588854924167,0.0,3.362695e-05,0.0,0.009900990099009901,1.8996070559547797e-05,0.0,0.0,0.010144457068657686
UBTF,0.06001830154261396,0.0,3.362695e-05,0.0,0.009900990099009901,2.0686102196522086e-05,0.0,0.0,0.010144457068657686
CYP24A1,0.05998801720408439,0.0,3.362695e-05,0.0,0.009900990099009901,2.14964020342256e-05,0.0,0.0,0.010144457068657686
TEX55,0.05998116596884498,0.0,3.362695e-05,0.0,0.009900990099009901,2.5865009599980025e-05,0.0,0.0,0.010144457068657686
KRTAP13-3,0.05995803374691292,0.0,3.362695e-05,0.0,0.009900990099009901,2.6120295039440542e-05,0.0,0.0,0.010144457068657686
KRTAP2-3,0.05992071852173982,0.0,3.362695e-05,0.0,0.009900990099009901,2.0365311877867098e-05,0.0,0.0,0.010144457068657686
TNFRSF11B,0.05989396171246709,0.0,3.362695e-05,0.0,0.009900990099009901,2.6486791644143027e-05,0.0,0.0,0.010144457068657686
CCDC88C,0.05988335038760389,0.0,3.362695e-05,0.0,0.009900990099009901,2.2916030911420456e-05,0.0,0.0,0.010144457068657686
LRG1,0.05986139762282031,0.0,3.362695e-05,0.0,0.009900990099009901,2.0834986115184603e-05,0.0,0.0,0.010144457068657686
MADCAM1,0.05982219993056979,0.0,3.362695e-05,0.0,0.009900990099009901,2.3985668246056063e-05,0.0,0.0,0.010144457068657686
OR1J1,0.059743289143560675,0.0,3.362695e-05,0.0,0.009900990099009901,2.094227321765703e-05,0.0,0.0,0.010144457068657686
OR6Y1,0.05965295490190209,0.0,3.362695e-05,0.0,0.009900990099009901,1.9549722507134374e-05,0.0,0.0,0.010144457068657686
MIOX,0.05964808741711758,0.0,3.362695e-05,0.0,0.009900990099009901,2.0869048153045678e-05,0.0,0.0,0.010144457068657686
NPSR1,0.05957615512604613,0.0,3.362695e-05,0.0,0.009900990099009901,2.5147779088590064e-05,0.0,0.0,0.010144457068657686
PHLDB2,0.059548551760603245,0.0,3.362695e-05,0.0,0.009900990099009901,2.103753255363973e-05,0.0,0.0,0.010144457068657686
IZUMO1R,0.059538099299113495,0.0,3.362695e-05,0.0,0.009900990099009901,2.3676076772455494e-05,0.0,0.0,0.010144457068657686
LETM2,0.05951792893074999,0.0,3.362695e-05,0.0,0.009900990099009901,2.105149890060824e-05,0.0,0.0,0.010144457068657686
GMNC,0.059484784562880325,0.0,3.362695e-05,0.0,0.009900990099009901,1.9478750623790425e-05,0.0,0.0,0.010144457068657686
GPR20,0.05945068860475863,0.0,3.362695e-05,0.0,0.009900990099009901,2.6449880924712354e-05,0.0,0.0,0.010144457068657686
KRTAP13-4,0.059443688922537985,0.0,3.362695e-05,0.0,0.009900990099009901,2.00412883813718e-05,0.0,0.0,0.010144457068657686
FGF6,0.05942048044055019,0.0,3.362695e-05,0.0,0.009900990099009901,2.434929740973227e-05,0.0,0.0,0.010144457068657686
METTL23,0.05940373952633359,0.0,3.362695e-05,0.0,0.009900990099009901,2.141563799598045e-05,0.0,0.0,0.010144457068657686
CAMSAP3,0.059341896495358995,0.0,3.362695e-05,0.0,0.009900990099009901,2.2180326015370225e-05,0.0,0.0,0.010144457068657686
OR10A4,0.059332179085604404,0.0,3.362695e-05,0.0,0.009900990099009901,2.111892826968698e-05,0.0,0.0,0.010144457068657686
ITGB6,0.05929837800352734,0.0,3.362695e-05,0.0,0.009900990099009901,2.1045994152929286e-05,0.0,0.0,0.010144457068657686
NANOS2,0.05927701697054003,0.0,3.362695e-05,0.0,0.009900990099009901,1.843895419863777e-05,0.0,0.0,0.010144457068657686
PROKR1,0.05926998253704657,0.0,3.362695e-05,0.0,0.009900990099009901,2.231310597758423e-05,0.0,0.0,0.010144457068657686
APCS,0.059261301907116454,0.0,3.362695e-05,0.0,0.009900990099009901,2.1616900224407857e-05,0.0,0.0,0.010144457068657686
TES,0.0592608696569788,0.0,3.362695e-05,0.0,0.009900990099009901,2.0417705109566476e-05,0.0,0.0,0.010144457068657686
GDF9,0.05923881880286295,0.0,3.362695e-05,0.0,0.009900990099009901,2.7320437487155304e-05,0.0,0.0,0.010144457068657686
TMIGD1,0.059210000347010676,0.0,3.362695e-05,0.0,0.009900990099009901,2.3427558331895363e-05,0.0,0.0,0.010144457068657686
CERS3,0.059157793555197874,0.0,3.362695e-05,0.0,0.009900990099009901,1.9235835596219646e-05,0.0,0.0,0.010144457068657686
SP7,0.059138296439935796,0.0,3.362695e-05,0.0,0.009900990099009901,1.8409238126332203e-05,0.0,0.0,0.010144457068657686
CPHXL,0.059122409810616096,0.0,3.362695e-05,0.0,0.009900990099009901,2.521210997271033e-05,0.0,0.0,0.010144457068657686
IGFLR1,0.059102026265063105,0.0,3.362695e-05,0.0,0.009900990099009901,2.196419524914116e-05,0.0,0.0,0.010144457068657686
A4GNT,0.05905720723226176,0.0,3.362695e-05,0.0,0.009900990099009901,3.0031252659862254e-05,0.0,0.0,0.010144457068657686
MMP13,0.05904909648813654,0.0,3.362695e-05,0.0,0.009900990099009901,1.9283739671164313e-05,0.0,0.0,0.010144457068657686
KIAA0895,0.05903937931274818,0.0,3.362695e-05,0.0,0.009900990099009901,2.2109964203335607e-05,0.0,0.0,0.010144457068657686
THAP12,0.05899780920806575,0.0,3.362695e-05,0.0,0.009900990099009901,2.3299087076464137e-05,0.0,0.0,0.010144457068657686
ARL6IP6,0.058969122603436355,0.0,3.362695e-05,0.0,0.009900990099009901,1.9823536554344886e-05,0.0,0.0,0.010144457068657686
KRTAP11-1,0.058946590907826175,0.0,3.362695e-05,0.0,0.009900990099009901,1.8972806431715077e-05,0.0,0.0,0.010144457068657686
TLX3,0.05889157240787398,0.0,3.362695e-05,0.0,0.009900990099009901,2.348567566007094e-05,0.0,0.0,0.010144457068657686
PRR27,0.05886706265618829,0.0,3.362695e-05,0.0,0.009900990099009901,2.8018699777909316e-05,0.0,0.0,0.010144457068657686
OR6N1,0.05886440424641852,0.0,3.362695e-05,0.0,0.009900990099009901,2.001658073480973e-05,0.0,0.0,0.010144457068657686
HOXC5,0.05886159710844548,0.0,3.362695e-05,0.0,0.009900990099009901,2.3120464283695462e-05,0.0,0.0,0.010144457068657686
RCC2,0.05884447215819962,0.0,3.362695e-05,0.0,0.009900990099009901,2.9184783542641496e-05,0.0,0.0,0.010144457068657686
FILIP1L,0.05882774910785169,0.0,3.362695e-05,0.0,0.009900990099009901,2.0232300314794997e-05,0.0,0.0,0.010144457068657686
APOA1,0.05877887735504076,0.0,3.362695e-05,0.0,0.009900990099009901,1.7845772461430595e-05,0.0,0.0,0.010144457068657686
NXPE1,0.05875749156859838,0.0,3.362695e-05,0.0,0.009900990099009901,2.3344740251708596e-05,0.0,0.0,0.010144457068657686
SMIM30,0.0587545167384047,0.0,3.362695e-05,0.0,0.009900990099009901,1.9628601780596155e-05,0.0,0.0,0.010144457068657686
PROK2,0.05874988699030967,0.0,3.362695e-05,0.0,0.009900990099009901,1.8656055714356697e-05,0.0,0.0,0.010144457068657686
LEUTX,0.05872154317362625,0.0,3.362695e-05,0.0,0.009900990099009901,2.3651071238842812e-05,0.0,0.0,0.010144457068657686
RFX6,0.05868027128609891,0.0,3.362695e-05,0.0,0.009900990099009901,2.0619603224174195e-05,0.0,0.0,0.010144457068657686
PHOX2B,0.05866179768136655,0.0,3.362695e-05,0.0,0.009900990099009901,2.4820807374083685e-05,0.0,0.0,0.010144457068657686
SOX30,0.0586476166214114,0.0,3.362695e-05,0.0,0.009900990099009901,1.895468751972156e-05,0.0,0.0,0.010144457068657686
OR6J1,0.05863095880785298,0.0,3.362695e-05,0.0,0.009900990099009901,1.920345660728887e-05,0.0,0.0,0.010144457068657686
TMEM64,0.05862754527819259,0.0,3.362695e-05,0.0,0.009900990099009901,2.05498281832175e-05,0.0,0.0,0.010144457068657686
MAFA,0.058590922520861864,0.0,3.362695e-05,0.0,0.009900990099009901,2.5320122829900447e-05,0.0,0.0,0.010144457068657686
HIST1H3G,0.05857683079304951,0.0,3.362695e-05,0.0,0.009900990099009901,2.4484619712700503e-05,0.0,0.0,0.010144457068657686
AHRR,0.05856758801344312,0.0,3.362695e-05,0.0,0.009900990099009901,2.248058018774807e-05,0.0,0.0,0.010144457068657686
IGFALS,0.058535470260396745,0.0,3.362695e-05,0.0,0.009900990099009901,2.1346502929897007e-05,0.0,0.0,0.010144457068657686
CABP5,0.058427293315671744,0.0,3.362695e-05,0.0,0.009900990099009901,2.030400172677538e-05,0.0,0.0,0.010144457068657686
CXCR1,0.058404836056110195,0.0,3.362695e-05,0.0,0.009900990099009901,2.2865075713694848e-05,0.0,0.0,0.010144457068657686
TGM5,0.058402385836624986,0.0,3.362695e-05,0.0,0.009900990099009901,1.542681906114312e-05,0.0,0.0,0.010144457068657686
MAB21L2,0.05837134118482346,0.0,3.362695e-05,0.0,0.009900990099009901,2.1461437285195182e-05,0.0,0.0,0.010144457068657686
SKOR2,0.058368239824249726,0.0,3.362695e-05,0.0,0.009900990099009901,2.065534611908302e-05,0.0,0.0,0.010144457068657686
TRIL,0.05822609158908182,0.0,3.362695e-05,0.0,0.009900990099009901,1.6093854743427302e-05,0.0,0.0,0.010144457068657686
TMPRSS11E,0.058088719940362216,0.0,3.362695e-05,0.0,0.009900990099009901,1.914059015864756e-05,0.0,0.0,0.010144457068657686
DOK5,0.05808216369617193,0.0,3.362695e-05,0.0,0.009900990099009901,1.9845789856675562e-05,0.0,0.0,0.010144457068657686
PDZRN3,0.05796975060296389,0.0,3.362695e-05,0.0,0.009900990099009901,2.1316669872577415e-05,0.0,0.0,0.010144457068657686
TMEM51,0.057910323417241144,0.0,3.362695e-05,0.0,0.009900990099009901,1.7525790433021986e-05,0.0,0.0,0.010144457068657686
L1TD1,0.05785204062913361,0.0,3.362695e-05,0.0,0.009900990099009901,2.5442452439125452e-05,0.0,0.0,0.010144457068657686
BHLHA9,0.057849421263641836,0.0,3.362695e-05,0.0,0.009900990099009901,2.3810640001089486e-05,0.0,0.0,0.010144457068657686
SLC29A4,0.057824041789557294,0.0,3.362695e-05,0.0,0.009900990099009901,1.9761626679947318e-05,0.0,0.0,0.010144457068657686
HDGFL1,0.05780606523360352,0.0,3.362695e-05,0.0,0.009900990099009901,1.3693587625818926e-05,0.0,0.0,0.010144457068657686
CCR4,0.057736276741818436,0.0,3.362695e-05,0.0,0.009900990099009901,1.7923475450535067e-05,0.0,0.0,0.010144457068657686
OR9K2,0.05769308767483453,0.0,3.362695e-05,0.0,0.009900990099009901,2.018220421506007e-05,0.0,0.0,0.010144457068657686
OR2F1,0.05769223081130709,0.0,3.362695e-05,0.0,0.009900990099009901,2.0719409796845705e-05,0.0,0.0,0.010144457068657686
ASCL5,0.05764172146327141,0.0,3.362695e-05,0.0,0.009900990099009901,2.2340104418053786e-05,0.0,0.0,0.010144457068657686
TRAPPC3L,0.05763951658981858,0.0,3.362695e-05,0.0,0.009900990099009901,1.734762110215587e-05,0.0,0.0,0.010144457068657686
FUT7,0.05761742050495088,0.0,3.362695e-05,0.0,0.009900990099009901,1.929493788937341e-05,0.0,0.0,0.010144457068657686
NUPR2,0.05760226766668416,0.0,3.362695e-05,0.0,0.009900990099009901,2.2249106242146553e-05,0.0,0.0,0.010144457068657686
AHSP,0.05760075652705609,0.0,3.362695e-05,0.0,0.009900990099009901,1.4775116962489417e-05,0.0,0.0,0.010144457068657686
NPVF,0.05756135850075146,0.0,3.362695e-05,0.0,0.009900990099009901,2.1717262794983456e-05,0.0,0.0,0.010144457068657686
ULBP1,0.05755670540799333,0.0,3.362695e-05,0.0,0.009900990099009901,2.3773975344261825e-05,0.0,0.0,0.010144457068657686
CLCN1,0.057452854931117826,0.0,3.362695e-05,0.0,0.009900990099009901,1.6718216849574398e-05,0.0,0.0,0.010144457068657686
SIGLEC15,0.05741445793678948,0.0,3.362695e-05,0.0,0.009900990099009901,1.967172324423936e-05,0.0,0.0,0.010144457068657686
SDF2L1,0.0573835995196078,0.0,3.362695e-05,0.0,0.009900990099009901,2.0556183019395016e-05,0.0,0.0,0.010144457068657686
AMIGO2,0.05737230225181479,0.0,3.362695e-05,0.0,0.009900990099009901,1.8428848212135963e-05,0.0,0.0,0.010144457068657686
SCRT2,0.05733747331494815,0.0,3.362695e-05,0.0,0.009900990099009901,2.316067751951203e-05,0.0,0.0,0.010144457068657686
KCNK4,0.057320927911694734,0.0,3.362695e-05,0.0,0.009900990099009901,2.120841820380892e-05,0.0,0.0,0.010144457068657686
GCHFR,0.057291108704728845,0.0,3.362695e-05,0.0,0.009900990099009901,2.032428657993587e-05,0.0,0.0,0.010144457068657686
BCL2L11,0.05724010961496078,0.0,3.362695e-05,0.0,0.009900990099009901,2.0615169555972275e-05,0.0,0.0,0.010144457068657686
ITIH1,0.05714077153671549,0.0,3.362695e-05,0.0,0.009900990099009901,1.950736474913342e-05,0.0,0.0,0.010144457068657686
WEE2,0.05711516242361845,0.0,3.362695e-05,0.0,0.009900990099009901,2.2732474025385596e-05,0.0,0.0,0.010144457068657686
GPR31,0.057041429321001966,0.0,3.362695e-05,0.0,0.009900990099009901,1.7662729795162305e-05,0.0,0.0,0.010144457068657686
GCM1,0.0569946499066394,0.0,3.362695e-05,0.0,0.009900990099009901,1.563743231848033e-05,0.0,0.0,0.010144457068657686
BTN2A2,0.056989874696973496,0.0,3.362695e-05,0.0,0.009900990099009901,2.331765697590589e-05,0.0,0.0,0.010144457068657686
CPB2,0.05697093673030805,0.0,3.362695e-05,0.0,0.009900990099009901,1.7972838424209437e-05,0.0,0.0,0.010144457068657686
BECN2,0.05692727657864852,0.0,3.362695e-05,0.0,0.009900990099009901,1.956165952881591e-05,0.0,0.0,0.010144457068657686
ARID3B,0.05692422788198198,0.0,3.362695e-05,0.0,0.009900990099009901,1.997264348369257e-05,0.0,0.0,0.010144457068657686
CALCB,0.056904126843797045,0.0,3.362695e-05,0.0,0.009900990099009901,2.658124593965239e-05,0.0,0.0,0.010144457068657686
OR2A2,0.05689112032552912,0.0,3.362695e-05,0.0,0.009900990099009901,2.1374540372913414e-05,0.0,0.0,0.010144457068657686
TRIML1,0.056840036584976696,0.0,3.362695e-05,0.0,0.009900990099009901,2.0484707833963683e-05,0.0,0.0,0.010144457068657686
OR8K3,0.056814231160477166,0.0,3.362695e-05,0.0,0.009900990099009901,1.8980160438942084e-05,0.0,0.0,0.010144457068657686
MESP2,0.05680897194183702,0.0,3.362695e-05,0.0,0.009900990099009901,2.6014124456470004e-05,0.0,0.0,0.010144457068657686
